pricePerNight,nbChambres,city,zipCode,nbSallesDeBain,Date,piscine,url,id
172,3,,,,30/06/2020,False,https://www.airbnb.fr/rooms/39326678?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,39326678
65,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/38290885?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,38290885
48,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/28664985?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,28664985
72,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/25718681?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,25718681
72,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/7301617?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,7301617
77,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/13038847?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,13038847
71,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/20568964?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,20568964
60,3,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/5345885?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,5345885
96,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34885606?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,34885606
49,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34280423?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,34280423
90,,,,,30/06/2020,False,https://www.airbnb.fr/rooms/19856236?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,19856236
42,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/35079026?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,35079026
58,4,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/6569640?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,6569640
83,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/42607107?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,42607107
36,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/37584579?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,37584579
177,6,,,,30/06/2020,False,https://www.airbnb.fr/rooms/31814889?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,31814889
102,3,,,,30/06/2020,False,https://www.airbnb.fr/rooms/24865995?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,24865995
72,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/20375090?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,20375090
99,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/32584394?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,32584394
47,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/14180434?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=f229be63-2cf4-467b-8387-b506eaafa5fc,14180434
72,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/20375090?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,20375090
96,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34885606?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,34885606
102,3,,,,30/06/2020,False,https://www.airbnb.fr/rooms/24865995?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,24865995
177,4,,,4,30/06/2020,False,https://www.airbnb.fr/rooms/23272262?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,23272262
99,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/32584394?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,32584394
165,6,,,,30/06/2020,False,https://www.airbnb.fr/rooms/7878216?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,7878216
118,3,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/38291611?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,38291611
19,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/5332748?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,5332748
113,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/8145386?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,8145386
53,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/34776287?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,34776287
142,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/39216215?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,39216215
97,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/32395138?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,32395138
101,3,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/15921011?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,15921011
77,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/7573035?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,7573035
47,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/38289422?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,38289422
135,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/7159206?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,7159206
78,,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/36867999?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,36867999
241,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/42990048?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,42990048
117,2,,,1,30/06/2020,False,https://www.airbnb.fr/rooms/13164465?location=Yvetot&check_in=2020-06-30&check_out=2020-07-01&previous_page_section_name=1000&federated_search_id=3c1b3eeb-0422-433d-b781-27d481cc3d8e,13164465
